leg,joint,cmd_delta_rad,act_delta_rad
near,5,-0.000955107,0.000180244
near,5,0.000491870,-0.000158787
near,5,-0.000483838,0.000207424
near,5,0.000334069,-0.000245810
near,5,0.000088109,0.000127554
near,5,0.000188020,-0.000101328
near,5,-0.000601767,0.000177622
near,5,0.000281442,-0.000178814
near,5,-0.000282985,0.000216961
near,5,0.000932273,-0.000265360
near,5,-0.000928755,0.000183821
near,5,0.000381027,-0.000133991
near,5,-0.000318901,0.000226974
near,5,0.000449446,-0.000273466
near,5,-0.000514608,0.000191450
near,5,0.000568075,-0.000176668
near,5,-0.000553094,0.000223160
near,5,0.000486867,-0.000256777
near,5,-0.000073323,0.000117540
near,5,0.000229758,-0.000073671
near,5,-0.000642474,0.000190735
near,5,0.000703873,-0.000209332
near,5,-0.000717119,0.000134468
near,6,0.000239856,0.000238299
near,6,-0.000000702,0.000302613
near,6,0.000627710,0.000574410
near,6,-0.000250871,0.000156462
near,6,0.000359750,-0.000078261
near,6,-0.000143629,0.000078261
near,6,0.000188311,0.000060022
near,6,-0.000122189,-0.000003994
near,6,0.000179007,0.000030041
near,6,-0.000112821,0.000081956
near,6,0.000147979,-0.000016451
near,6,-0.000050910,0.000058532
near,6,0.000127276,-0.000007868
near,6,-0.000050405,0.000075579
near,6,0.000120244,-0.000003755
near,6,-0.000064203,0.000061989
near,6,0.000119772,-0.000063717
near,6,-0.000094809,0.000081956
near,6,0.000125327,-0.000007749
near,6,-0.000079875,0.000046790
near,6,0.000083465,-0.000063181
near,6,-0.000113691,0.000086486
near,6,0.000157795,-0.000019550
near,6,-0.000119111,0.000049412
near,6,0.000076508,-0.000074744
near,6,-0.000152267,0.000083327
near,6,0.000206172,-0.000038087
near,6,-0.000194708,0.000042200
near,6,0.000123891,-0.000078678
near,6,-0.000170641,0.000073969
near,6,0.000267505,-0.000003994
near,6,-0.000229603,0.000021935
near,6,0.000159245,-0.000053763
near,6,-0.000104432,0.000068009
near,6,0.000158106,-0.000028551
near,6,-0.000100554,0.000020802
near,6,0.000091093,-0.000028133
near,6,-0.000029557,0.000037193
near,6,0.000057507,-0.000021398
near,6,-0.000171121,0.000018120
near,6,0.000169392,-0.000026166
near,6,-0.000158700,0.000011981
near,6,0.000227686,0.000195324
near,6,-0.000123882,-0.000029624
near,6,0.000217830,-0.000075161
near,6,-0.000207828,0.000043690
near,6,0.000259911,-0.001706719
near,6,-0.000233590,0.000316739
near,6,0.000452606,-0.001808524
near,6,-0.000321797,0.000001609
near,6,0.000368944,-0.001757264
near,6,-0.000085961,0.000150502
near,6,0.000102333,-0.001479626
near,6,-0.000037538,0.000009239
near,6,-0.000088497,0.000218511
near,6,-0.000013768,-0.000557780
near,6,0.000366593,0.000281632
near,6,0.000153995,-0.000141025
near,6,-0.000629221,0.000747144
near,6,0.000683007,0.000047088
near,6,-0.000569577,-0.000318468
near,6,0.000639031,0.000671446
near,6,-0.000531578,-0.000323653
near,6,0.000404920,-0.000051320
near,6,-0.000362454,0.000122786
near,6,0.000190340,-0.000136852
near,6,-0.000152245,-0.000036120
near,6,0.000155338,0.000083625
near,6,-0.000030505,-0.000048995
near,6,0.000062727,0.000082731
near,6,0.000131917,-0.000037551
near,6,-0.000104658,0.000068605
near,6,0.000254698,-0.000042975
near,6,-0.000235287,0.000074506
near,6,0.000356949,-0.000055671
near,6,-0.000338315,0.000082612
near,6,0.000309869,-0.000067234
near,6,-0.000281588,0.000123143
near,6,0.000253651,-0.000056446
near,6,-0.000231935,0.000067949
near,6,0.000113886,-0.000069141
near,6,-0.000083247,0.000118613
near,6,-0.000014643,-0.000082433
near,6,0.000022052,0.000100553
near,6,-0.000054574,-0.000099480
near,6,0.000013846,0.000154257
near,6,0.000019599,-0.000112295
near,6,-0.000061447,0.000128269
near,6,0.000086655,-0.000114441
near,6,-0.000106376,0.000130415
near,6,0.000118277,-0.000134826
near,6,-0.000117169,0.000170708
near,6,0.000093731,-0.000175774
near,6,-0.000075905,0.000216544
near,6,-0.000075070,-0.000404358
near,6,0.000086301,0.000411630
near,6,-0.000106977,-0.000290036
near,6,0.000140698,0.000335157
near,6,-0.000087752,-0.000229895
near,6,0.000139355,0.000208497
near,6,0.000002877,-0.000233471
near,6,0.000043642,0.000285864
near,6,0.000109667,-0.000281274
near,6,-0.000070437,0.000334442
near,6,0.000150056,-0.000271082
near,6,-0.000070855,0.000274003
near,6,0.000161527,-0.000291348
near,6,-0.000134847,0.000340521
near,6,0.000180201,-0.000296593
near,6,-0.000117417,0.000318468
near,6,0.000159288,-0.000296414
near,6,-0.000090609,0.000317633
near,6,-0.000028391,-0.000305712
near,6,0.000042091,0.000352442
near,6,-0.000098922,-0.000285745
near,6,0.000158836,0.000255704
near,6,-0.000142666,-0.000246227
near,6,0.000163892,0.000271380
near,6,0.000090405,-0.000280499
near,6,0.000013831,0.000335872
near,6,-0.000050143,-0.000308931
near,6,0.000145023,0.000358582
near,6,-0.000179983,-0.000323296
near,6,0.000250321,0.000341356
near,6,-0.000240812,-0.000359952
near,6,0.000184233,0.000405848
near,6,-0.000161031,-0.000364840
near,6,0.000207495,0.000381470
near,6,-0.000170786,-0.000322819
near,6,0.000241961,0.000337303
near,6,-0.000198269,-0.000288904
near,6,0.000251684,0.000316143
near,6,-0.000199859,-0.000312626
near,6,0.000235121,0.000345945
near,6,-0.000187731,-0.000344515
near,6,0.000221169,0.000373185
near,6,-0.000180998,-0.000356615
near,6,0.000215323,0.000376642
near,6,-0.000172823,-0.000392914
near,6,0.000194481,0.000432968
near,6,-0.000161011,-0.000418723
near,6,0.000193425,0.000462711
near,6,-0.000162938,-0.000419617
near,6,0.000205187,0.000432253
near,6,-0.000175307,-0.000398040
near,6,0.000208764,0.000446618
near,6,-0.000182817,-0.000389576
near,6,0.000177329,0.000418723
near,6,-0.000151806,-0.000398040
near,6,-0.006032684,0.000417590
near,6,-0.000388828,-0.000788033
near,6,0.000480131,0.000744045
near,6,-0.000387714,-0.000562191
near,6,0.000582661,0.000944912
near,6,-0.000415786,-0.001098931
near,6,-0.000233199,0.000425518
near,6,0.000224307,-0.000252247
near,6,0.000018579,-0.001868844
near,6,-0.000114591,-0.000831306
near,6,0.000057291,0.000117183
near,6,0.000138790,-0.000696480
near,6,-0.000151172,-0.000209272
near,6,0.000217158,-0.000623226
near,6,-0.000254451,-0.001697123
near,6,-0.000068559,0.000386238
near,6,0.000577629,-0.000187933
near,6,-0.000596210,-0.001548171
near,6,0.000139925,0.000238478
near,6,-0.000091206,-0.000564635
near,6,0.000282282,0.000342667
near,6,-0.000017656,-0.001289487
near,6,-0.000211957,0.000362456
near,6,0.000130164,0.000060380
near,6,-0.000092965,-0.001421750
near,6,-0.000027861,0.001156807
near,6,0.000159272,-0.001309514
near,6,0.000190016,0.000275612
near,6,-0.000265108,0.000025988
near,6,0.000386577,-0.000492215
near,6,-0.000401717,0.000670314
near,6,0.000306184,-0.001905560
near,6,-0.000225145,-0.000243425
near,6,0.000141702,-0.000433147
near,6,-0.000134523,-0.000579298
near,6,-0.000104619,0.000350535
near,6,0.000095288,-0.000618517
near,6,-0.000112626,0.001080513
near,6,0.000157432,-0.000994861
near,6,-0.000193936,-0.000371695
near,6,0.000072034,0.000935316
near,6,0.000205573,-0.000862896
near,6,-0.000415351,-0.000042081
near,6,0.000159611,0.000164688
near,6,-0.000031369,-0.000077069
near,6,0.000145132,0.000331104
near,6,0.000004379,-0.000546515
near,6,0.000174145,-0.000283003
near,6,-0.000155019,-0.000121236
near,6,-0.000047313,0.000870168
near,6,-0.000235324,-0.000700831
near,6,0.000230663,0.000578046
near,6,-0.000214030,-0.000727892
near,6,0.000246142,0.000851333
near,6,-0.000172101,-0.000709951
near,6,0.000250720,0.000628889
near,6,-0.000210976,-0.000752747
near,6,0.000079183,0.000783563
near,6,-0.000280677,-0.000700653
near,6,0.000224039,0.000620186
near,6,-0.000328933,-0.000769377
near,6,0.000370102,0.000795126
near,6,-0.000244586,-0.000710309
near,6,0.000152621,0.000618339
near,6,-0.000184601,-0.000787318
near,6,0.000266614,0.000866175
near,6,-0.000169224,-0.000750005
near,6,0.000117687,0.000660419
near,6,-0.000153220,-0.000800133
near,6,0.000020978,0.000822723
near,6,-0.000004950,-0.000774145
near,6,0.000024311,0.000626147
near,6,-0.000206249,-0.000790238
near,6,0.000170900,0.000931740
near,6,-0.000057287,-0.000796735
near,6,0.000168026,0.000730693
near,6,-0.000198881,-0.000828445
near,6,-0.000025076,0.000797272
near,6,-0.000230957,-0.000857234
near,6,0.000179571,0.000647902
near,6,-0.000099177,-0.000783145
near,6,0.000173132,0.000841379
near,6,-0.000223710,-0.000839055
near,6,0.000191044,0.000826836
near,6,-0.000152799,-0.000807643
near,6,0.000158860,0.000604570
near,6,-0.000208470,-0.000712514
near,6,0.000156995,0.000882268
near,6,-0.000184144,-0.000811756
near,6,0.000178427,0.000650287
near,6,-0.000208980,-0.000711560
near,6,0.000174240,0.000732183
near,6,-0.000170732,-0.000768721
near,6,0.000021259,0.000612199
near,6,-0.000068557,-0.000725210
near,6,0.000174339,0.000934899
near,6,-0.000182904,-0.000841439
near,6,0.000189336,0.000645101
near,6,-0.000228064,-0.000763059
near,6,0.000170612,0.000901103
near,6,-0.000159790,-0.000833690
near,6,-0.000002321,0.000537813
near,6,0.000019027,-0.000694156
near,6,0.000097443,0.000951350
near,6,-0.000143942,-0.000846624
near,6,-0.000020049,0.000492632
near,6,0.000414931,-0.000670254
near,6,-0.000270565,0.000938058
near,6,-0.000150645,-0.000817597
near,6,0.000132005,0.000411391
near,6,-0.000179359,-0.000597179
near,6,0.000154831,0.000935614
near,6,-0.000130180,-0.000854015
near,6,-0.000038052,0.000311255
near,6,-0.000376341,-0.000447929
near,6,0.000353474,0.000442505
near,6,0.000013164,-0.000456333
near,6,0.000098617,0.000477314
near,6,-0.000118117,-0.000479043
near,6,0.000108071,0.000470877
near,6,-0.000222976,-0.000513613
near,6,0.000036214,0.000632048
near,6,-0.000084071,-0.000658214
near,6,0.000219994,0.000814915
near,6,-0.000256571,-0.000774920
near,6,0.000226569,0.000865757
near,6,-0.000070658,-0.000845194
near,6,0.000058407,0.000730217
near,6,-0.000176833,-0.000763416
near,6,0.000142129,0.000874162
near,6,-0.000296575,-0.000833035
near,6,0.000160351,0.000537217
near,6,-0.000136135,-0.000664711
near,6,0.000224798,0.000861883
near,6,-0.000184129,-0.000814557
near,6,0.000170353,0.000884533
near,6,-0.000260544,-0.000824273
near,6,0.000289492,0.000565410
near,6,-0.000289690,-0.000689268
near,6,0.000183582,0.000940084
near,6,-0.000174678,-0.000845909
near,6,0.000206450,0.000631630
near,6,-0.000268507,-0.000754416
near,6,0.000216184,0.000880599
near,6,-0.000141532,-0.000816941
near,6,0.000026796,0.000405312
near,6,-0.000064133,-0.000596464
near,6,0.000128083,0.000929415
near,6,-0.000120759,-0.000864804
near,6,0.000161187,0.000581026
press,0,-0.000182737,-0.000201216
press,0,-0.000401569,-0.000410561
press,0,-0.000448242,-0.000454597
press,0,-0.000159868,-0.000172986
press,0,-0.000163872,-0.000151586
press,0,-0.000497010,-0.000507744
press,0,-0.000479107,-0.000465961
press,0,-0.000113977,-0.000125011
press,0,-0.000542785,-0.000550224
press,0,-0.000294865,-0.000279395
press,0,-0.000345781,-0.000352250
press,0,-0.000262895,-0.000269359
press,0,-0.000397173,-0.000400934
press,0,-0.000377091,-0.000374885
press,0,-0.000250368,-0.000240708
press,0,-0.000411902,-0.000417715
press,0,-0.000417905,-0.000416692
press,0,-0.000030813,-0.000030532
press,0,-0.000472829,-0.000480497
press,0,-0.000484909,-0.000480091
press,0,-0.000194252,-0.000204358
press,0,-0.000611542,-0.000607939
press,0,0.000028878,0.000027508
press,0,-0.000523391,-0.000522466
press,0,-0.000441441,-0.000431713
press,0,-0.000081529,-0.000094965
press,0,-0.000507353,-0.000502273
press,0,-0.000258890,-0.000259066
press,0,-0.000403113,-0.000406381
press,0,-0.000435417,-0.000440165
press,0,-0.000055195,-0.000043727
press,0,-0.000425273,-0.000433482
press,0,-0.000494993,-0.000483364
press,0,-0.000154563,-0.000168152
press,0,-0.000632373,-0.000638396
press,0,0.000016861,0.000023160
press,0,-0.000514905,-0.000522368
press,0,-0.000406559,-0.000390243
press,0,-0.000127235,-0.000133201
press,0,-0.000503656,-0.000514366
press,0,-0.000334235,-0.000321530
press,0,-0.000343689,-0.000342183
press,0,-0.000386973,-0.000391740
press,0,-0.000210831,-0.000208881
press,0,-0.000495722,-0.000504512
press,0,-0.000214894,-0.000203483
press,0,-0.000465447,-0.000470717
press,0,-0.000246766,-0.000240598
press,0,-0.000431158,-0.000439573
press,0,-0.000213612,-0.000211883
press,0,-0.000483393,-0.000486303
press,0,-0.000200261,-0.000196002
press,0,-0.000430302,-0.000431854
press,0,-0.000392351,-0.000384953
press,0,-0.000029605,-0.000034384
press,0,-0.000451493,-0.000461679
press,0,-0.000501527,-0.000487946
press,0,-0.000137686,-0.000139389
press,0,-0.000491481,-0.000497445
press,0,-0.000421180,-0.000407733
press,0,-0.000147325,-0.000156324
press,0,-0.000677833,-0.000683777
press,0,0.000069703,0.000074442
press,0,-0.000531881,-0.000535645
press,0,-0.000444305,-0.000433523
press,0,-0.000038568,-0.000042833
press,0,-0.000581890,-0.000587452
press,0,-0.000322680,-0.000311106
press,0,-0.000310581,-0.000317898
press,0,-0.000525667,-0.000528336
press,0,0.000011661,0.000011615
press,0,-0.000580485,-0.000581194
press,0,-0.000362107,-0.000352763
press,0,-0.000158820,-0.000164870
press,0,-0.000599696,-0.000609729
press,0,-0.000013304,-0.000000414
press,0,-0.000388283,-0.000394460
press,0,-0.000545264,-0.000531469
press,0,-0.000181893,-0.000189610
press,0,-0.000587289,-0.000589263
press,0,-0.000054794,-0.000053510
press,0,-0.000429224,-0.000438403
press,0,-0.000576251,-0.000563309
press,0,0.000195074,0.000189036
press,0,-0.000453187,-0.000454478
press,0,-0.000604536,-0.000590369
press,0,-0.000382323,-0.000386134
press,0,-0.000231327,-0.000237186
press,0,-0.000540030,-0.000550210
press,0,-0.000291179,-0.000278670
press,0,-0.000115529,-0.000118438
press,0,-0.000497220,-0.000509635
press,0,-0.000404859,-0.000390753
press,0,-0.000188728,-0.000191640
press,0,-0.000639821,-0.000647798
press,0,0.000034770,0.000043429
press,0,-0.000525184,-0.000526968
press,0,-0.000432033,-0.000426631
press,0,-0.000122199,-0.000126518
press,0,-0.000677818,-0.000686858
press,0,0.000083637,0.000089366
press,0,-0.000489655,-0.000490885
press,0,-0.000609114,-0.000596587
press,0,0.000071273,0.000061478
press,0,-0.000559369,-0.000557728
press,0,-0.000554102,-0.000545409
press,0,-0.000054729,-0.000075847
press,0,-0.000345531,-0.000326615
press,0,-0.000566394,-0.000576038
press,0,-0.000177040,-0.000166584
press,0,-0.000473321,-0.000481155
press,0,-0.000358152,-0.000352859
press,0,-0.000125777,-0.000134040
press,0,-0.000633038,-0.000641219
press,0,0.000055178,0.000071418
press,0,-0.000391007,-0.000401665
press,0,-0.000580620,-0.000560764
press,0,-0.000334874,-0.000341546
press,0,-0.000333996,-0.000338119
press,0,-0.000352262,-0.000358775
press,0,-0.000355435,-0.000353992
press,0,-0.000370909,-0.000366420
press,0,-0.000282447,-0.000284865
press,0,-0.000485556,-0.000483923
press,0,-0.000178216,-0.000178047
press,0,-0.000530089,-0.000531711
press,0,-0.000028582,-0.000027873
press,0,-0.000384419,-0.000389419
press,0,-0.000555151,-0.000538461
press,0,-0.000182963,-0.000187822
press,0,-0.000579248,-0.000587992
press,0,-0.000067313,-0.000063017
press,0,-0.000445804,-0.000449196
press,0,-0.000578894,-0.000573337
press,0,0.000218627,0.000219010
press,0,-0.000472398,-0.000478372
press,0,-0.000600591,-0.000584781
press,0,-0.000400029,-0.000405051
press,0,-0.000170135,-0.000179522
press,0,-0.000559180,-0.000568517
press,0,-0.000275604,-0.000257984
press,0,-0.000380517,-0.000391588
press,0,-0.000292902,-0.000293836
press,0,-0.000468133,-0.000464052
press,0,-0.000094967,-0.000100538
press,0,-0.000508783,-0.000507489
press,0,-0.000493560,-0.000485592
press,0,0.000025023,0.000017725
press,0,-0.000692114,-0.000688314
press,0,-0.001509396,0.000021487
press,0,0.000002307,0.000009075
press,0,0.000061154,0.000067927
press,0,0.000247797,0.000228375
press,0,0.000136025,0.000149883
press,0,0.000247943,0.000242017
press,0,0.000030186,0.000035211
press,0,0.000397031,0.000379406
press,0,0.000249786,0.000269353
press,0,-0.000190016,-0.000194520
press,0,0.000455365,0.000451170
press,0,0.000254016,0.000256829
press,0,0.000034735,0.000039734
press,0,0.000322168,0.000319675
press,0,-0.000053730,-0.000047937
press,0,0.000401532,0.000393361
press,0,0.000066023,0.000070527
press,0,0.000439123,0.000429027
press,0,-0.000123963,-0.000115715
press,0,0.000138083,0.000140637
press,0,0.000466543,0.000449151
press,0,0.000248568,0.000277363
press,0,-0.000179152,-0.000181988
press,0,0.000452886,0.000444144
press,0,0.000073790,0.000088632
press,0,0.000260462,0.000244401
press,0,0.000129048,0.000130355
press,0,0.000221713,0.000219695
press,0,0.000186750,0.000186160
press,0,0.000110217,0.000112072
press,0,0.000338059,0.000327580
press,0,-0.000025188,-0.000015140
press,0,0.000438106,0.000427820
press,0,0.000010063,0.000026837
press,0,0.000310397,0.000296980
press,0,0.000014527,0.000022903
press,0,0.000428621,0.000420384
press,0,-0.000131957,-0.000122815
press,0,0.000518676,0.000500061
press,0,-0.000067083,-0.000045061
press,0,0.000398258,0.000386566
press,0,-0.000024853,-0.000015549
press,0,0.000416554,0.000402428
press,0,-0.000057687,-0.000050046
press,0,0.000440170,0.000435010
press,0,-0.000055881,-0.000043251
press,0,0.000429089,0.000413589
press,0,-0.000043772,-0.000033066
press,0,0.000420544,0.000409767
press,0,-0.000041711,-0.000031561
press,0,0.000420156,0.000409968
press,0,-0.000055103,-0.000042468
press,0,0.000431211,0.000424296
press,0,-0.000048433,-0.000038967
press,0,0.000430044,0.000413254
press,0,-0.000046644,-0.000034854
press,0,0.000413645,0.000412613
press,0,-0.000035559,-0.000037953
press,0,0.000427703,0.000419341
press,0,-0.000056564,-0.000039250
press,0,0.000430431,0.000417847
press,0,-0.000054924,-0.000040639
press,0,0.000441232,0.000416480
press,0,-0.000055400,-0.000033915
press,0,0.000423703,0.000412930
press,0,-0.000051864,-0.000038058
press,0,0.000443867,0.000416897
press,0,-0.000056187,-0.000033315
press,0,0.000431028,0.000412226
press,0,-0.000052702,-0.000036322
press,0,0.000423272,0.000416357
press,0,-0.000047986,-0.000034630
press,0,0.000437699,0.000412084
press,0,-0.000052441,-0.000032715
press,0,0.000428913,0.000415228
press,0,-0.000061213,-0.000041824
press,0,0.000446235,0.000421319
press,0,-0.000066108,-0.000041220
press,0,0.000436845,0.000419345
press,0,-0.000047762,-0.000033304
press,0,0.000422390,0.000409734
press,0,-0.000045176,-0.000033315
press,0,0.000433919,0.000413816
press,0,-0.000054632,-0.000034861
press,0,0.000435921,0.000416551
press,0,-0.000059123,-0.000040270
press,0,0.000441706,0.000422247
press,0,-0.000056064,-0.000031851
press,0,0.000432786,0.000408646
press,0,-0.000054739,-0.000036743
press,0,0.000427383,0.000419669
press,0,-0.000051572,-0.000043023
press,0,0.000437823,0.000421394
press,0,-0.000050147,-0.000032548
press,0,0.000421245,0.000411034
press,0,-0.000046163,-0.000035979
press,0,0.000434376,0.000418600
press,0,-0.000053787,-0.000038918
press,0,0.000440615,0.000419777
press,0,-0.000052381,-0.000031933
press,0,0.000427114,0.000411492
press,0,-0.000051377,-0.000034809
